author,text,like_count,reply_count,published_at
@yaka169,"Yap, memang sudah curiga tapi semakin jelas disini. Yang saham lokal aja bisa dipompom, apalagi saham luar. Memang jujur kelemahan kita sebagai trader orang luar (bukan insider trader) itu masuknya telat. Bisa jadi masuknya pas sudah dipompom tadi. Yang bisa kita lakukan hanya jeli melihat exitnya",29,0,2022-12-02T22:30:30Z
@TukangJamu,Gmn Ko cara minta ijin ke bandar kalau kita mau masuk dgn uang gede?,0,0,2022-12-02T22:14:57Z
@great3060,"Pemikirannya sama dengan channel Creative Trader....

Jelasin juga dong lu lebih pilih banyak di saham atau kripto? Alasannya kenapa",0,0,2022-12-02T22:09:39Z
@aji_zellboy,solusinya yok part 2 !!!!,0,0,2022-12-02T21:54:41Z
@fillianamay3157,Ngertii iya bnr si,0,0,2022-12-02T21:46:31Z
@Mrdarmaputra,Di US hampir sebagian besar trader dan investor tau kalo saham itu ada market makernya atau biasa orang Indonesia disebut bandar. Walau bandar itu kurang tepat untuk dijadikan sebuah kata untuk seorang market maker. Tanpa market maker saham gak akan jalan percayalah.,6,4,2022-12-02T21:34:24Z
@duniainilucu1035,"Halo orang yang baru melek tentang adanya market maker di saham. Gue kasi tau yah, bukan cuma di saham yang ada bandarnya, banyak di sektor lain. Bgtu pula yang lu banyak bicarakan yaitu crypto. Jd perbanyak ilmu lagi yah sebelum ngecap sana sini.",0,1,2022-12-02T21:11:35Z
@fungying6578,Dari sekian bnyk videonya..baru x ini gua nga bisa komen soalnya ini realitanya membuktikan kualitas dia👍,12,0,2022-12-02T21:09:06Z
@meriyuki9102,daging ayam semua ini,0,0,2022-12-02T21:05:46Z
@rifqiprayudha4871,lanjut bg,0,0,2022-12-02T21:01:59Z
@jasonyong2819,tiati ilang ko,0,0,2022-12-02T20:08:57Z
@handyheriyanto8064,Gua butuh part 2 koh!!! Dan solusinya tolong dibuat ko!!!,7,0,2022-12-02T20:02:06Z
@esadh,Bangke lah niatnya nonton biar tidur malah jadi seger lagi mata. Dah jam 3 pagi ini 😭,1,0,2022-12-02T19:45:51Z
@iLoveYukiyama,PART 2 Boss,0,0,2022-12-02T19:32:53Z
@BeyondthePeaks,Part 2 gua subscribe 2x,0,0,2022-12-02T19:30:46Z
@BeyondthePeaks,Part 2 om,0,0,2022-12-02T19:30:22Z
@vidiagungadhyaksa225,Careful,0,0,2022-12-02T19:27:41Z
@RidhoYudistira1304,"Mantap koh ,setuju bgt sama yg disampaikan. Video ini pasti bakal viral.",2,0,2022-12-02T19:21:02Z
@muhammadfaisalyusuf4000,that way . chart harga itu adalah yg paling jujur 😁 but teknikal tdk bisa memprediksi apakah besok bandar mau jaga liquidty atau tdk 👁️,1,1,2022-12-02T19:19:06Z
@yodianpr2847,Kalo market luar negri begitu juga kah koh??,0,0,2022-12-02T18:55:01Z
@confidential6073,"terlalu banyak teori bro , itu banyak yang juara trading saham . Di ternak uang sendiri ada kan yang juara trading saham .",0,0,2022-12-02T18:43:59Z
@idhamkhalid4315,"koh saya sangat tertarik dengan kalimat bahwa analisis tekhnikal merupakan cara bandar mengelabui, apakah di forex juga dapat berlaku?",0,6,2022-12-02T18:37:18Z
@12digit53,Keren ulasan dan penjelasan bandar saham di iNdonesia.. gmn dgn saham luar negeri Bro ? Bisa di ulas jg kah,0,0,2022-12-02T18:34:39Z
@rowan209,Jam segini malah mata gw jadi seger banget. Mantap bro,0,0,2022-12-02T18:21:58Z
@askfullandstarving7006,"Kurang ajar lu bang, Daging wagyu A5 semua ini👍👍👍",1,0,2022-12-02T18:09:13Z
@eyang8864,Dengan menonton video ini saya yakin sekarang saya mau keluar di pasar modal,2,0,2022-12-02T18:05:44Z
@75w26__,"Damn! Nice content bro

Keren... Beneran keren",1,0,2022-12-02T17:56:11Z
@haricerah8671,"Kalo bearish market semuamua rugi ! retail bandar gak pandang bulu.
bandar rugi gede banget pastinya bahkan bisa bangkrut.
Do Kwon (LUNA) / SBF (FTX) contohnya .",0,0,2022-12-02T17:47:45Z
@singgihvespa2115,"Thanks bro, konten lo bermanfaat",0,0,2022-12-02T17:45:56Z
@Unknown19451,"😂😂😂
1.Bandar saham itu ada apa nggak sih....?
Ada,semua bursa saham itu ada bandarnya.dan semua emiten atau saham itu ada bandarnya.bahkan sekelas BBCA BBRI BBNI BMRI ASII UNVR SIDO itu ada bandarnya.ntar gua jelasin
Cuman karna kalian terlalu polos aja jadi banyak yg gak tau
2.kalo lu bilang mau sharing tentang perbandaran yang di mana nggak akan di dapetin di tempat laen.lu salah besar bang.kalo emang gitu,trus youtuber2/influencer bandarmology yg udah ngajar dunia perbandaran wahana bursa saham dari tahun duaribu belasan di anggep apa njir.di mana mereka udah banyak mencetak trader2 copet bandar semacem gua
3.kalo lu bilang saham luar negri nggak ada bandarnya.itu juga salah besar.tahu mas elon kan bang....?
Tau nggak dia kaya dari mana....?
Jawabanya karna dia ngebandarin saham tesla.karna dia jadi bandar di crypto juga.tau kejadian doge....?itu bukti kalo dia ikut andil dalam perbandaran anjing elektronik tersebut.ntah posisi dia jadi kang pom,kepala perbandaranya atau apalah.yg jelas kejadian dia pom2 anjing elektronik itu sebagai bukti kalo dia juga ikut andil dalam perbandaranya
4.bandar bisa tau ngga sih ritel punya barang yg dia bandarin.jawabanya bisa
Kalo abang di atas bilang t + 2 bandar bisa tau ritel punya barang apa aja.itu salah
T + 0 dan broksum udah kluar bandar bisa tau seberapa banyak ritel2 yg jadi copet/pemumpang gelap di saham yg dia bandarin,lah kan dia sendiri bandarnya.dia tau sekuritas apa aja yg dia pake.dan dia tau berapa nominal transaksi yg terjadi,kalo ada ritel buy pake beda sekuritas pasti ketahuan,bandar be like ""lah ini siapa njir.perasaan gua kaga pake ini sekuritas.pantesan gua pasang bid sama ofer pada ompong"".lalu gimana caranya bandar bisa tau t+0 ritel punya barang.jawabnya karna bandar berani kluarin efort untuk itu.terutama kalian2 ritel yg pake sekuritas2 yg sering di gunakan bandarnya
5.trus lu bilang kalo orang2 yg nganggep PD itu ritel = kontol eh konyol itu nggak sepenuhnya bener
Pada dasarnya bandar itu jarang yg pake sekuritas XL XC PD CC NI OD DX (YP kadang2)
Karna apa,ya karna sekuritas2 bandar macam BQ AZ RF TF YJ IN MG XA SF II AK BK YU ZP dll itu jauh lebih banyak memiliki keunggulan di banding sekuritas2 yg isinya mayoritas ritel.dan saya yakin,sedikit sekali trader yg tau apa itu ribet dari sekiritas(potongan fee/pengembalian sebagian fee transaksi).karna itulah banyak bandar ngga pake sekuritas ritel(dan tentunya itu juga yg menyebabkan bandar mau pake YP)
Lalu ada nggak bandar yg pake PD CC OD DH YP. jawabanya ada
Cuman di bandingin bandar yg pakai sekuritas2 bandar itu perbandinganya jauh bgt
6.apakah benar bandar itu pemilik perusahaan.jawabanya bisa benar bisa salah.ada yg ipo in perusahanya lalu sahamnya dia bandarin sendiri.ada juga yg punya perusahaan dan di bandarin orang lain.contoh macam BBRI BBCA BMRI BBNI
BBCA tau sendirilah siapa pemiliknya.tp bandar BBCA itu bukan dia.
BBRI BMRI BBNI itu BUMN,tapi bandarnya bukan org2 bumn.pada dasarnya bandar saham dan pemilik perusahaan itu seperti bekerja sama
Maka dari itu bisa ada orang tau corporate action jauh lebih dulu dari pada ritel2
7.pada dasarnya FUNDAMENTAL itu tidak ada hubunganya dengan harga saham
BBRI BMRI itu asset dan laba bersih lebih bagus dari BBCA.tp kenapa market cap bisa mahalan BBCA.jawabanga yg jelas ya karna Bandar BBCA itu lebih halus cara mainya dan lebih di sukai ritel ketimbang bandar BBRI dan BMRI
Kalo mau bukti lain FUNDAMENTAL tidak ada hubunganya dengan harga saham.silahkan cari saham2 top performer tahun ini.dan bandingkan yg katanya fundamentalnya paling bagus se IHSG Yaitu BBCA BBRI BMRI BBNI
Lihat,pergerakan/kenaikan harga sahamnya lebih bagus mana.atau simplenya bandingkan ARTO dari harga 100 an sampai ke 16k dengan kinerja saham2 fundamental bagus tersebut.bahkan saking ngerinya ARTO sampai2 bisa masuk list saham blue chip
8.BBCA BBRI BBNI BMRI itu kenapa di gadang2 oleh yutuber teknik pondasi yg kuat sebagai saham idaman para penganut ilmu pondasi kuat.jawabanya besok.... Ngantuk gua anjir,mana besok leg day
Dahlah micek dulu gua
Tolol bgt gua ni,napa pula aku tulis sepanjang ini.mana ini video kutonton sampe selese lagi🤔🤔🤔
Dah lah
Kesimpulanya
1.jangan percaya dengan adanya bandar
2.jangan percaya anak2 bandarmology kaya gua kalo lagi ngomong kek gini
3.jangan sekali2 belajar bandarmology
Tau nggak kenapa gua kasih kesimpulan kek gitu
Kalo lu semua percaya bandar,percaya omongan orang2 analis bandarmology,dan lu belajar analisa bandarmology kemudian lu tau pergerakan bandar.maka bandar2 susah cari profit.kalo bandar susah cari profit maka kami orang2 bandarmology yg notabenya ngikutin pergerakan bandar(beli di bawah jual di atas) itu juga susah cari untung.para bandar dan kami orang2 bandarmology itu dapet cuan dari kalian2 yg nyangkut dan cuttloss
Ngerti kan....? Ngerti dong masak nggak
Pada dasarnya Wahana Bursa Saham itu pertarungan strategi bandar dengan ritel, serta ritel satu dengan ritel yg lain
Siapa yg menang adu strategi bakalan profit dan bawa uang.dan siapa yg kalah bakalan dapet saham nyangkut atau cutloss",33,6,2022-12-02T17:45:54Z
@kaylorun8318,Bang vidnya jangan di unlisted kek yg iman gadzhi’s yak,0,0,2022-12-02T17:40:22Z
@muhammadsofyan9848,Tumben sih bang ngajar bandarmology. Tp itu paling penting sih jauh lebih penting drpd fundamental dan teknikal.,5,1,2022-12-02T17:35:10Z
@dimasarif9912,Kalo mau pegang jangka panjang emang harus bgt waspada ama bandar bang?,0,2,2022-12-02T17:21:52Z
@kampungdurianruntuh2600,7:50 ...ohhh gua paham...,0,0,2022-12-02T17:21:41Z
@saddamagung1858,Namanya juga pasar. Emiten tidak semua juga bagus. Banyak emiten sampah. Ciri utamanya perhatikan grafik periode 5tahun. Kalau cenderung sideways atau modelnya keriting. Itu ciri-ciri emiten sampah,13,1,2022-12-02T17:15:22Z
@DihSiapa,MG DAN YP LAUGH IN HIDDEN 💀,0,1,2022-12-02T17:08:36Z
@bronsisbronsis2317,"Siapa sih Bandar ? Fund Manager Asing / Lokal, Corporate Sect Emiten itu sendiri, biasa nya kerja sama dengan sekuritas untuk gerakin harga.. 
Bandar untung dari mana? Dari selisih harga saham, dan dari rebate kerjasama sekuritas

Ga semua fund manager, emiten, sekuritas ya , oknum saja",3,0,2022-12-02T17:07:59Z
@mr.robert3587,"part 2 bro, sekalian bahas goto🔥🔥🔥",3,1,2022-12-02T16:49:36Z
@ridhorizqullah4406,WKWK GILA INI VIDEO 🤣🤣,1,0,2022-12-02T16:41:17Z
@ridhojocker5888,Perbanyak konten bahas bandar koh,0,0,2022-12-02T16:40:18Z
@sutagaming3437,Termasuk forex ?,0,1,2022-12-02T16:38:59Z
@braveterasu,"hati2 bicara bro, klo salah bicara ntr ada yg nuntut. saran gw bikin script dulu biar aman",2,3,2022-12-02T16:36:17Z
@KarlZ33,"mana nih yg komen2 jelekin crypto kmaren wkwkwk.
saham crypto forex hanyalah media trading dan investasi
ga usah saling jelek2in toh smua ada plus minus nya",2,0,2022-12-02T16:34:38Z
@asepsubagja9252,"Klo dibilang Zero sum game kyknya engga juga sih,itu lebih ke reason kenapa lo buy and sell sebuah emiten,sebuah saham yang mahal bisa lebih mahal lagi,contohnya BBCA,saham yang udh turun bisa lebih turun lagi contohnya GGRM,apakah itu bisa di sebut zero sum game?",0,2,2022-12-02T16:32:45Z
@JUSTIMAGINATION,Setuju smakin tau semakin gelap tapi kalo kita bisa belajar dan memanfaatkan celah ini kedepan who knows👽,13,0,2022-12-02T16:31:25Z
@tbaccecories9403,BARU PERTAMA KALI KO ANDA SPEAK UP ???  SAHAM TU GIMANA ASLINYA  TAPI KALU UDAH DIJELASIN GINI KAMI PARA INVEST KALANGAN KECIL LEBIH JAUH MENGERTI,0,0,2022-12-02T16:30:01Z
@ilhamdn23,"bener banget lagi nih orang wkwk, welcome to bursa indo",0,0,2022-12-02T16:29:39Z
@hermanjordan2571,Bagus kontenmu but yang kmu ktakan konyol iti ya jelas konyol krn itu bukan ilmu bandarmology tpi ilmu brokermologi.. perlu mendalami bener bener ilmunya sampek bisa dikatakan suatu ilmu itu konyol atau bisa dipake jng krn cuma tau secuil ilmu sehingga ngatian ilmu konyol atau gk berguna atau sebagainya.. yg konyol itu investor tpi belajar bandarmologi scalper tapi belajar fundamental nah itu konyol..,0,0,2022-12-02T16:28:49Z
@johansubianto,Highly intellectual content 🔥,21,0,2022-12-02T16:28:28Z
@arifir3112,Itu yg terjadi pada ARTO sekarang dinaikan hingga belasan ribu . Yg beli di atas 7000 menangis 🙃 Akankah BMRI menyusul ARTO ? Bisa jadi .,3,4,2022-12-02T16:26:45Z
@mauvijafar,"gw harap lu bikin part 2 nya koh wkwk seru sih ini, bikin mikir sampe ngerutin jidat hahaha",325,18,2022-12-02T16:24:46Z
@stelladarmawan7184,Thank you bro Timothy.Susah jg kalau dunia saham ada sisi gelapnya.,11,0,2022-12-02T16:24:30Z
@IceBreezeDay,"Gua VOTE !!!
Untuk video ini di KEEP !!! dan semua prlu ntn !! Thank you !!
The information is gold!",1,0,2022-12-02T16:22:38Z
@altamisatmaja3682,bagus bangettt timm,0,0,2022-12-02T16:19:41Z
@nonamewhatsongis027plsisan8,invest dengan fundamental adalah hal yang tepat,4,0,2022-12-02T16:18:32Z
@dandykurniawan5417,Saham GOTO gimana nih? Ada kepentingan? Kayanya sih pasti,4,1,2022-12-02T16:18:04Z
@Tradingquotes1,ilmu yg sangaat mahal dan di share gratiss thannkyouu koo,0,0,2022-12-02T16:12:05Z
@yudhakurniawan4696,"Terimakasih Koh Ronald Timothy, Informasi yang sangat berharga selama mengenal dunia Saham, dimana selama ini menduga-duga, ternyata memang lumayan gelap dunia bandar saham, sungguh banyak intrik.. Perlu strategi khusus sebagai retail di Indonesia",40,3,2022-12-02T16:08:57Z
@ambhiarahmann7576,Thank u inshigt nya ko,0,0,2022-12-02T16:08:33Z
@magusnurcholis1458,"Keren ko, berani spek up fakta hitam di dunia saham Indonesia,
Mulai masuk dunia saham 2019 sampai Skrg, jarang ada yg berani spek up, kasian ritel"" yang baru masuk,
Mirip dengan apa yang gue amati,
1 hal yang slalu gue inget, saham gak akan naik kalo gak ada kepentingan, gak ada makan siang gratis di bursa,
Dan siapa owner nya sangat berpengaruh",88,9,2022-12-02T16:07:22Z
@rudyghendiarta242,Bner bgt admr punya bndr wkwk,0,1,2022-12-02T16:03:46Z
@demoaccount0,hmm,0,0,2022-12-02T15:52:07Z
@albymaska6306,"Berarti secara gak langsung, di indonesia, kebanyakan emiten gaada hubungan nya dengan fundamental, semua tergantung kepentingan pemilik emiten, narasi2 fundamental nya mungkin dipakai untuk cocoklogi ketika si pemilik emiten mau goreng harga supaya selaras dengan kenaikan harga yang seakan2 karena fundamental dari emiten itu sendiri

Kalo udah begitu, apakah mungkin bahkan direktur utama Bursa Efek Indonesia juga terlibat dari sisi gelap ini?

If you're a fool like me, the winning edge always going to be inside information",30,13,2022-12-02T15:49:41Z
@briantoxxx3519,"Dengan video ini jdi yakin, strategi yg cocok buat serpihan kayak saya cuman income investing 🤣🤣",16,0,2022-12-02T15:49:41Z
@rickobasukinuari9088,"Terimakasih koh, pembahasan ini yang bisa menjawab semua pertanyaan gua di pasar modal indonesia",10,0,2022-12-02T15:45:58Z
@rizkiafrinal2603,"kalo Reksadana, si manajer investasi cara kerjanya bisa kek bandar ga??",0,1,2022-12-02T15:43:50Z
@bnbb710,konten yang jarang di temui 👀,2,0,2022-12-02T15:43:28Z
@arteezyarteezy_69,So how to be a stronger ping pong player then?,0,0,2022-12-02T15:40:16Z
@numartinw4941,Kok jadi lemes gua ko,0,0,2022-12-02T15:34:06Z
@mikisweet3286,Keren,0,0,2022-12-02T15:33:48Z
@Valueinvestingindo,Mencerahkan sekali infonya bang,3,0,2022-12-02T15:26:34Z
@fauzansaliim,hmmmm menarik,0,0,2022-12-02T15:12:18Z
@vincentsidhatahalim,"menurut lu ko, saham indo bisa efficient kaya us ga?",0,2,2022-12-02T15:07:03Z
@h45b1channel3,Pertama bang,0,0,2022-12-02T15:02:56Z
@varelrmdhn,ko bahas future trading 101,0,0,2022-12-02T14:57:59Z
