id,parent_id,author,text,like_count,reply_count,published_at,type
UgxOsPJe5FToqx5TFUd4AaABAg,,@eat-study,Black edge,0,0,2024-07-28T12:46:27Z,comment
Ugx7Ow8KVywwWhmmOy14AaABAg,,@surianshriansh9639,dunia saham ... seperti cerita d novel sang jenius ahli saham...coba kalian tonton,0,0,2024-07-17T00:14:08Z,comment
Ugw_xTCzj2wwpTguuRx4AaABAg,,@purnamawatiakunbank,jadi kayaknya nih....saham GOTO adalah hasil permainan bandar nih😅😅😅,0,0,2024-07-15T15:29:15Z,comment
UgzKkHl4V38wTqYTK8d4AaABAg,,@AdipatiNormandy,"Gak transparan jadinya, taek lah jadi ragu invest di saham",0,0,2024-07-12T06:42:32Z,comment
UgwpLoPXkyL3cOr9ldV4AaABAg,,@fahmiwijaya914,"Ncek, kan lu bilang adSense dari YouTube lu , lu gunakan sebagai donasi. Jadi gua sementara ini ikut andil dalam Donasi tersebut dalam bentuk like n share ya ncek😢❤",0,0,2024-07-10T00:27:28Z,comment
UgwZ03gYaO02P9lYR314AaABAg,,@transaksigagal147,Saham itu investasi untuk jangka panjang BBCA BMRI BBRI,0,0,2024-07-08T07:44:45Z,comment
UgwKuvefHN1lUhlq1fR4AaABAg,,@benyryanto3959,"Luar biasa, semoga masyarakat Indonesia belajar dulu sebelum memutuskan untuk berinvestasi di bursa efek Indonesia, Luar biasa Timothy 👍",1,0,2024-07-06T13:55:31Z,comment
UgzEDBEKF2xWjmhC4cJ4AaABAg,,@h634hehe,"Bener juga ya, klo ada yg profit, pasti ada yg loss.. artinya klo lu take profit, itu lu ambil dari uang yg loss/bodoh",1,0,2024-07-03T11:44:55Z,comment
UgyCvseg5LRYkDUNo5B4AaABAg,,@dwsputra2771,Keren,0,0,2024-06-30T10:00:42Z,comment
UgzeOzTuP7wFodwkJCF4AaABAg,,@Pengarangpencerita,Bang kan lu mulainya di bawah umur lu ktpnya dari mana,1,1,2024-06-15T07:14:17Z,comment
UgzeOzTuP7wFodwkJCF4AaABAg.A4h4-w_UDFrACTjuyIhe3_,UgzeOzTuP7wFodwkJCF4AaABAg,@DediArdi,Dri org tua nya bang. Liat aja di podcast radytia dika,0,0,2024-12-25T13:51:45Z,reply
UgzZhR8ucAKBiLPPWRB4AaABAg,,@antonijaya894,G dlu tahun 2017 gabung dunia shm....ngomong gak percaya Fundamental eh di bully ama aliran Funda....Gua omong gak percaya Grafik.....eh di bully aliran teknikal.....😅..... semua mah mau mau bandar......  Kasus Jiwasraya....Asabri...masa sih bursa saham gak tau ada transaksi goreng2.....kan tercatat elektronik.......😅 baru erik tohir naik jd mentri bumn aja....pada kocar kacir.... kena lah itu benny tjokro & heru hidayat.....  Belum lagi kasus2pembubaran reksadana yg memberi imbal hasil di atas 11%... di th 2019....banyak saham2 berguguran kan.... masa praktek ud berjalan lama bagi imbal hasil di atas 11% ud berjalan bertahun2....masa ojk  gak tau?  Yuk nabung saham😅....eh yuk kasih duit jerih payah kita ke bandar/konglomerat2.....😅,1,0,2024-06-12T14:34:37Z,comment
UgzzL1UQvRQVuuLKmF14AaABAg,,@alfachannel3159,sedang berusaha mngalihkn peminat saham ke Cripto..dan nnti nya dy yg akan untung duluan di crypto....,0,1,2024-06-11T15:22:15Z,comment
UgzzL1UQvRQVuuLKmF14AaABAg.A4YdfOE_a9fA5c2zPLMmBU,UgzzL1UQvRQVuuLKmF14AaABAg,@sastraguna6806,Dia duitnya 2T broh.. tp dr kalimat lu gw yakin lu udh sampe 10T,0,0,2024-07-08T05:00:32Z,reply
UgzSzODRf45DJjE2Tol4AaABAg,,@CROW-X14,"Kerennn Bang , Sisi Gelap yang harus kita ketahui, jadi bisa lebih bijak dalam mengambil keputusan",1,0,2024-06-05T22:17:28Z,comment
UgywAIbFNYBq5QQ3J094AaABAg,,@hasyimhadid2483,Bagaimana dgn forex?,0,0,2024-06-04T14:22:18Z,comment
Ugy3jxmNMpfan7hu3a14AaABAg,,@hasyimhadid2483,Sepertinya obyektif,0,0,2024-06-04T14:20:56Z,comment
UgyxweNY5Acl4LuXift4AaABAg,,@mizieapriansyah0723,"HMM GILA ILMU YANG GAKAN ADA DIMANAPUN, BANGKU SEKOLAH, BANGKU KULIAH ATAU BANGKU LAINNYA, HANYA ADA KELAS ONLINE DISINI.   BERARTI ASUMSI GUE KLW UDH GINI BELI SAHAM YANG MEMANG DI HARGA SERENDAH RENDAHNYA, KLW KITA GATAU APA AJA SAHAM YANG POM-POM. DAN USAHAKAN SELALU SABAR DALAM MEMBELI SAHAM DI HARGA SANGAT TINGGI, WALAUPUN MEMANG SANGAT BAIK. ITU BALIK LAGI KE VIDEO PENJELASAN BARUSAN, BERARTI KITA HARUS PUNYA TARGET BATAS TINGGI UNTUK BELI SAHAM DI HARGA BERAPA, WALAUPUN ITU PAKAI STRATEGI DCA.   BTW MAKASIH ATAS ILMUNYA BANG, SUMPAH KEREN BANGET!",0,0,2024-06-02T11:56:01Z,comment
Ugxns1A5oVKo_05qMdN4AaABAg,,@ikhwan122,Conto saya kerja di pt slamat smpurna nama emiten bya msms koq oabrik nya masih berjalan,0,0,2024-05-31T12:37:50Z,comment
UgwAALsWmb91WTC5fvl4AaABAg,,@ikhwan122,Bandar nya kabur gk klo udah narik uang semua di emiten nya sendri,0,0,2024-05-31T12:36:44Z,comment
UgyM9qRBRR3BSkiD1u14AaABAg,,@ramastream9752,Kalo BTC gimana kokok,0,0,2024-05-30T22:56:01Z,comment
Ugzq4Fd6FCFzjbPQxcd4AaABAg,,@tonikasmirlumbantoruan4879,Jelekin saham buat ajak beli crypto 👍,1,0,2024-05-28T13:08:28Z,comment
Ugz5PcsTcUnXQWjrJ1x4AaABAg,,@channelalfadh4493,"Padahal udah serius banget nyimak, tapi ternyata ngga segelap itu.",0,0,2024-05-26T06:14:57Z,comment
UgxmvqyCY2qt_KsNT-Z4AaABAg,,@murdiansyahiyan7537,Jadi curiga ad anu yg di berhentiin ama itu karena itu nya naik derastis,1,0,2024-05-24T15:14:11Z,comment
UgzlhQlbkQD1wCTs8il4AaABAg,,@murdiansyahiyan7537,bandara macing dengan uang sendiri ada magsa masuk ternyatat mangsanya blm tau lagsung di samber 1m 100jt juan boss,0,0,2024-05-24T15:11:02Z,comment
Ugwwi7PKtKaYcSTSRsB4AaABAg,,@thelimit1787,Work sih dh beberapa kali gw tonton video ni baru gw ngerti,1,0,2024-05-23T07:14:54Z,comment
UgxjOTqm0S3vJGaY_vJ4AaABAg,,@qinglong7089,q aj berenti sdh main saham.,0,0,2024-05-20T23:10:40Z,comment
Ugzyi6A1sltxVh7HIL94AaABAg,,@Wisataindonesiasendalkuning,gak ada daging nya. banyak omong.,0,0,2024-05-20T06:32:29Z,comment
Ugw9-TwJ91t0nM0Jd9R4AaABAg,,@walangwalang4820,"Aq tambah dikit lg ni..... Kalau lu mau menang lawan bandar saham gampang bos... Kata wren bafet : Saham itu permainan yg menarik dan menyenangkan. Coba lupikir gimana caranya kalahin bandar.... Gampang lu cukup jadi bandar ritel aja bro. Itinya masuk di saham blucip yg gak mungkin bangkrut perusan nya aq yakin kalian pasti cuan sam tiap hari sama seper aq......  Sukur sukur lu gerti jdi bandar rilel ( bandarbkecil ) aq kasi contoh ni dulu aq suka cari untung di togel onlen. aq ikut jdi ban darnya dengan cara aq beli 95 no, aq sisain 5 no buat bandarnya, otomatis aq menang togel terus dong..... Aq pindah ke saham karna uangnya digin bro, kalau togel enta kenapa uangnya susa kumpul😂😂😂😂😂",0,0,2024-05-18T16:09:11Z,comment
Ugzfz5PFRyL4A1_7G9V4AaABAg,,@mobaming356,"11:09 koh masih bingung dengan maksud diguyur, yang paham mohon jelaskan",0,4,2024-05-18T10:41:05Z,comment
Ugzfz5PFRyL4A1_7G9V4AaABAg.A3_LQ2DDbBvA3hy7Q-sqPO,Ugzfz5PFRyL4A1_7G9V4AaABAg,@williampatrick2807,"Ownernya buang barang, jadi harga balik ke bawah tapi lu masih pegang barang",0,0,2024-05-21T19:01:59Z,reply
Ugzfz5PFRyL4A1_7G9V4AaABAg.A3_LQ2DDbBvA9892yWv9jp,Ugzfz5PFRyL4A1_7G9V4AaABAg,@akmalilhamdzurkaefi9645,"Lu beli dengan uang milyaran, bandar langsung jual ke lu...  Atau hajar kiri",0,0,2024-10-03T15:02:42Z,reply
Ugzfz5PFRyL4A1_7G9V4AaABAg.A3_LQ2DDbBvA98vXhs2_Hk,Ugzfz5PFRyL4A1_7G9V4AaABAg,@mobaming356,"@akmalilhamdzurkaefi9645 gw masi bingung misal ni gw masuk 5 M terus bandar guyur market  jd hrga sahamnya turun drastis, nah tujuannya dia guyur apa?",0,0,2024-10-03T22:15:04Z,reply
Ugzfz5PFRyL4A1_7G9V4AaABAg.A3_LQ2DDbBvA9Yvfeiq5pg,Ugzfz5PFRyL4A1_7G9V4AaABAg,@DotaCastleClash,"​@mobaming356tujuan dia guyur  1. profit gratis tanpa pom pom wajib diambil dong (ini kebiasaan bandar yg buruk) 2. Menyetabilkan pertumbuhan saham sesuai keinginan bandar (owner perusahaan). 3. Ibarat punya peliharaan anjing yang ada talinya maka si bandar itu majikan yg pegang tali anjing dan saham ibarat si anjing. Jika si Anjang karinya terlalu kencang maka ditarik tali di leher anjing tersebut agar jalan sesuai jalannya si majikan (owner). 4. 5. Banyak alasan yang bikin orang² berpotensi takut invest saham so cukup itu aja.  NB: diantara 1000 emiten saham hanya sekitar 100 owner emiten saham yang perannya sebagai bandar yang baik dan sisanya ada 100 bandar yang abu-abu sisanya 800 owner kecendrungan owner buruk karena tidak mampu mengendalikan saham perusahaannya. Pintar² pilih owner yang baik contohnya 9 naga seperti Aguan PANI, Franky Oesman DSSA. #DYOR & Disclaimer On",1,0,2024-10-14T00:36:33Z,reply
UgyUozsc8SFIDM77P8R4AaABAg,,@amienbrrnthrhswirawan7776,Saham jika didukung dengan modal investor yang menggoreng harga nya dapat melambung sampai setinggi langit yang sudah tidak sesuai dengan aset dari perusahaan nya lagi ini karena faktor dukungan moneter seperti 7 saham internet di bursa saham wall street,0,0,2024-05-17T13:14:38Z,comment
UgyJAUgtNXkeHQ-gRlR4AaABAg,,@bilaputri-ps8to,"🤩Member baru di kasih menang langsung guys situs server luar #QQHOK, Gaspooll terus Cuan kali ini Wajib WD🤩",0,0,2024-05-12T20:06:33Z,comment
UgyHGtubj1SWrBYCqON4AaABAg,,@UmrotulNurul,Siapa Bandar Cryptocurrency??,0,1,2024-05-12T14:19:03Z,comment
UgyHGtubj1SWrBYCqON4AaABAg.A3LHaBCwKJOA3hw9jVTKSK,UgyHGtubj1SWrBYCqON4AaABAg,@williampatrick2807,Asset management yg aum trillion dollar kayak blackrock,0,0,2024-05-21T18:44:50Z,reply
UgwwoOggVKOq9jjfTPp4AaABAg,,@ahyach38,"Menurut gwe cocok sih penjelasannya sama pengalaman gwe. Ada satu emiten yg gwe kenal owner dan bisnisnya di desa gwe, pas doi IPO gwe gak langsung beli. Gwe tunggu dan liat kondisi bisnis mereka dari dekat. Dari rumor2 karyawan yg bahkan ownernya mungkin gak tau 😂 Pas gwe rasa perusahaannya bagus, baru gwe masuk. Dan sampai sekarang perusahaannya bertumbuh dgn dividen yg cakep.",0,0,2024-05-12T11:32:27Z,comment
UgwFgfHDLeZjyhjKUi54AaABAg,,@hedgingwell7718,Mmekeleren mu warna ap,0,0,2024-05-12T08:20:50Z,comment
Ugxe9Tt5jIfyXDXrTC94AaABAg,,@adeabdillah3503,Pendongeng 😢😂,0,1,2024-05-12T06:03:33Z,comment
Ugxe9Tt5jIfyXDXrTC94AaABAg.A3KOt61OtRTAAwQmdNyL4M,Ugxe9Tt5jIfyXDXrTC94AaABAg,@GabrielSinaga-z6y,Bapakmu pendongeng,0,0,2024-11-17T09:30:17Z,reply
UgyGoRvNcgt4e7vb9iR4AaABAg,,@rendyabin7697,Aku bangkrut waktu beli saham LIPPO di perdana 15.000.. Saham turun terus sampai bank nya pun lenyap.. Yang gila saham yang dijadikan jaminan dimakan.. LIPPO.. DILILIT DIPOTONG.,0,0,2024-05-09T10:56:48Z,comment
Ugz6vOKWjExztfEwtnF4AaABAg,,@Andreas.T.W,Kasih paham ncek...,0,0,2024-05-09T04:02:53Z,comment
Ugw-bJGHXaNb1o4V9O54AaABAg,,@abcdefggfedcba3716,"Inilah pengalaman yang gw rasakan saat belajar trading, jujur sih saham dan cripto pola bandarnya mirip-mirip Makanya buat yang bermain 5 menit atau 1jam harus hati-hati  Lebih enak main hold berhari hari",0,1,2024-05-05T19:31:17Z,comment
Ugw-bJGHXaNb1o4V9O54AaABAg.A33okzcr4Z-A33p1WR_-V9,Ugw-bJGHXaNb1o4V9O54AaABAg,@abcdefggfedcba3716,Hari pertama langsung minus 15%🗿 Untung nya gw langsung banyak belajar dan ngebalikin portofolio gw yang minus 1 - 2% per hari,0,0,2024-05-05T19:33:41Z,reply
UgyVJT0R9ys6rApDpr94AaABAg,,@hamdanifirdaus8923,"berarti saham yg bagus itu saham nya luar negeri ya?, kyk samsung, apple, tesla, alphabet atau amazon gitu?",0,1,2024-05-04T23:04:38Z,comment
UgyVJT0R9ys6rApDpr94AaABAg.A31cNgjex7yA3G5kLMVXmE,UgyVJT0R9ys6rApDpr94AaABAg,@FredoAL.,Ya,0,0,2024-05-10T13:59:22Z,reply
UgyAVxWWBYKLB5_iO8d4AaABAg,,@evanmilano5363,Lanjut part 2 bang🔥,0,0,2024-05-04T03:29:30Z,comment
Ugwm-4hOVEJfW_xAlfB4AaABAg,,@WiwikKhasanah-zp2sv,Cerdik bandar nasional,0,0,2024-04-30T08:38:55Z,comment
UgyWi3EuQU_kDMtdQ2B4AaABAg,,@kinansaitama,"ORANG YANG NGAJARIN SCALPING  YANG DARI MANA ITU  KERJA SAMA SEKURITAS.. FEE 50% DARI STIAP TRANKSAKSI UNTUNG APA RUGI ,,, BANGKE ,,,,   DIA NAIKIN SAHAM GOCAP   TRUS DI KUNCI ... ITU NAMANYA UANG HARAM BOS.. ITU CUMA MINDAH2 UANG DARI ORANG KITA SENDIRI SAMA2 ORANG INDONESIA,, MENDING PINDAH MARKET",0,0,2024-04-29T18:38:38Z,comment
UgzSGiVsybd0hbF_Hn54AaABAg,,@kinansaitama,"bandar saham ,, itu yang punya emiten sendiri ,,, dia pegang paling banyak,, trus dia nunjuk orang buat bandarin jga harganya juga",0,0,2024-04-29T18:29:12Z,comment
UgyZEPC_MBDRbrn-MYR4AaABAg,,@alexsetyapranarka9191,Contohnya uym main saham pura malah digebukin bandar.😅,0,0,2024-04-29T05:58:28Z,comment
Ugx3tg17BE6siougtU94AaABAg,,@YouTubeR-8,Kalau bandar crypto ada gak kk 😅,0,1,2024-04-29T05:57:41Z,comment
Ugx3tg17BE6siougtU94AaABAg.A2nusiQq_RnA3hwWBEx4Sa,Ugx3tg17BE6siougtU94AaABAg,@williampatrick2807,Blackrock,0,0,2024-05-21T18:47:54Z,reply
UgzyS0qL2bd5gzGR3lJ4AaABAg,,@alexsetyapranarka9191,Bencok itu mainnya right issue buat ngangkat harga abis itu digebukin yg cere cere.,0,2,2024-04-29T05:54:10Z,comment
UgzyS0qL2bd5gzGR3lJ4AaABAg.A2nuTvLb58rA2oTreTurPu,UgzyS0qL2bd5gzGR3lJ4AaABAg,@zaidanilhami6833,Right Issue itu apa ya bang? Pemula soalnya bang 🙏🏻,0,0,2024-04-29T11:12:07Z,reply
UgzyS0qL2bd5gzGR3lJ4AaABAg.A2nuTvLb58rA2oURYKAQgZ,UgzyS0qL2bd5gzGR3lJ4AaABAg,@alexsetyapranarka9191,Menawarkan saham baru kpd pemegang saham lama.,0,0,2024-04-29T11:17:09Z,reply
UgzljuouRejtcKCGRBB4AaABAg,,@YouTubeR-8,Setelah melihat video ini saya putuskan beli tanah dan emas dan properti aja 😄,12,2,2024-04-29T05:36:02Z,comment
UgzljuouRejtcKCGRBB4AaABAg.A2nsP6YQrKZAFowGBfAt7O,UgzljuouRejtcKCGRBB4AaABAg,@MuhammadRizki-mb5js,Gmn hasilnya ?,1,0,2025-03-18T18:17:07Z,reply
UgzljuouRejtcKCGRBB4AaABAg.A2nsP6YQrKZAK0LQsH_23I,UgzljuouRejtcKCGRBB4AaABAg,@darahbiruadalahsegalanya,🥱🥱🥱,0,0,2025-07-01T00:02:14Z,reply
Ugx49Qk0Cpimpc3tqGx4AaABAg,,@zgjxgjxsh,"sapakek wak bg batua bana, don't belive you can be the richest man with playing ""SAHAM"", that's the reality  🤞🏼💀",0,0,2024-04-26T07:15:20Z,comment
UgwwBEveF3U92981cPF4AaABAg,,@ParetoEmperor-jp6ke,"Dimana ada supply, disitu ada demand, imbalance terjadi akan menciptakan bullish dan dan bearish, agar imbalance berjalan maka harga naik dulu agar supply mendapatkan likuiditas, dan harga turun dulu agar demand mendapatkan likuiditas. makanya banyak merasa kejebak karena tidak bisa membaca liquidity market / orderflow - volume analysis. taunya narasi, bandar dan chart pattern doang.",0,1,2024-04-19T04:52:07Z,comment
UgwwBEveF3U92981cPF4AaABAg.A2P2QnoLSThAFNsHRmTJ4x,UgwwBEveF3U92981cPF4AaABAg,@salman_lq,"wah keren nih, bang mau nanya, itu apa benar kalau invest banyak ratusan juta gitu dan kita sudah paham liqudity market dan orderflow, volume dll tetap bisa nyangkut ga bakal ada yang beli?",0,0,2025-03-07T20:43:36Z,reply
Ugz6gSMVsO-AIBvLjXh4AaABAg,,@claystudiofx,technical itu selalu dipakai bandar utk nge- gocek retail.,0,0,2024-04-17T02:37:34Z,comment
UgwuJcJGyeIXzjfB3dV4AaABAg,,@muhammadrafi7211,ulti nolan,0,0,2024-04-15T12:33:52Z,comment
UgzJ4--OA35y3CHXSGp4AaABAg,,@Mari_Selalu_Berbuat_Kebaikan,Mari selalu berbuat banyak kebaikan ❤️,0,0,2024-04-11T15:16:13Z,comment
UgzJgx9AplAHFd1nJgx4AaABAg,,@bonzsetiawan6839,Jadi siapakah LKH....,0,0,2024-04-11T12:40:49Z,comment
UgyNkU-xBVMZ1VZQQBB4AaABAg,,@Barententreprise,Keren,0,0,2024-04-11T06:22:58Z,comment
UgyI0KnQAFAAynO5Pcp4AaABAg,,@yts0847,"kan sudah kuduga, pasti dapat ilmu baru lagi yg menjawab pertanyaan dalam otakku.",0,0,2024-04-10T05:16:02Z,comment
Ugwc-rcb7gLVxqs7vgF4AaABAg,,@tonysutandi2113,Masuk akal menurut saya ..lanjutkan pencerahan nya bro ..😊,0,0,2024-04-09T16:49:34Z,comment
UgzvWDrMW9gdYDG2JVN4AaABAg,,@kacaribufamily788,INDRA KENZ CASING BARU. BEDANYA KALI INI TANPA BINOMO 🤣🤣🤣🤡🤡🤡,0,2,2024-04-09T00:44:37Z,comment
UgzvWDrMW9gdYDG2JVN4AaABAg.A1zr9DdLSldA3K9TxUJw6C,UgzvWDrMW9gdYDG2JVN4AaABAg,@greatestzagip,bukti?,0,0,2024-05-12T03:48:55Z,reply
UgzvWDrMW9gdYDG2JVN4AaABAg.A1zr9DdLSldA3hwkBiF9Z5,UgzvWDrMW9gdYDG2JVN4AaABAg,@williampatrick2807,"​@greatestzagip emng iri aja dia, karnadia  ga bakal punya uang banyak",0,0,2024-05-21T18:49:57Z,reply
UgxH9msQILz8g7ulnk94AaABAg,,@MuhammadHarits-up8ic,Untuk mengetahui apa kepentingan/keinginan yg empunya emiten dari mana?,0,1,2024-04-07T10:28:35Z,comment
UgxH9msQILz8g7ulnk94AaABAg.A1vkOgMEA6hA3hwxz4JTdo,UgxH9msQILz8g7ulnk94AaABAg,@williampatrick2807,"Cari tau orng yg petinggi korporasinya, cari track recordnya. Caranya nonton rups nya biasanya yg udh setahun di upload ke public. Trusnliat apakah hasil dari rupsnya sudah terjadi atau omdo",0,0,2024-05-21T18:51:50Z,reply
UgyGAYCmk7EUS_lujEt4AaABAg,,@afrisetyantoko6373,"belajar dari mana ya bang timothy,,bisa pinter gini",0,0,2024-04-07T07:22:32Z,comment
Ugx11U24cRdMbzs4mvx4AaABAg,,@haidartrigonamaduklanceng7147,Benar ko..sekarang peraturannya pun semakin gak bermutu,0,0,2024-04-06T15:26:43Z,comment
UgwYYLdvshj8_QtqKMJ4AaABAg,,@arikorila9481,Penjelasan yg sangat masuk akal..,0,0,2024-04-06T04:52:32Z,comment
UgwWAOFRrqb-V4JYZUx4AaABAg,,@yosepmukti1,"Suasana pameran Artefak Rasul hari terakhir di Ndalem Guron Desa Tegalsari Kecamatan Jetis Kabupaten Ponorogo, Ahad (21/01/2024).   Bagi yang belum kesini pameran ndalem guron masih dibuka sampai 10 Februari 2024. Monggo ajak keluarga,  sahabat, kekasih, teman kalian dan lain-lainnya ajak kesini ya gratis.   #ndalemguron #ndalemngguron #ndalemgurontegalsari   #tegalsari #santritegalsari #tegalsarijetisponorogo #ponorogotegalsari #masjidtegalsari #tegalsariponorogo",3,0,2024-04-05T19:53:03Z,comment
UgyhrC5qurH_x2kJsNN4AaABAg,,@yosepmukti1,masjid al-irsyad ngembag dukuh sobo desa Ngumpul Kecamatan Balong Ponorogo,1,0,2024-04-05T19:52:44Z,comment
UgyOidAZZCgklJN43-F4AaABAg,,@Safar-dq4vc,Saham itu zero sum game ya judi maysir,0,4,2024-03-29T13:16:59Z,comment
UgyOidAZZCgklJN43-F4AaABAg.A1ZsW78syfjA1t0qal0u4w,UgyOidAZZCgklJN43-F4AaABAg,@greatitemsyt,"Hmmm, gitu ya",0,0,2024-04-06T09:03:22Z,reply
UgyOidAZZCgklJN43-F4AaABAg.A1ZsW78syfjA3hx7GzvQSU,UgyOidAZZCgklJN43-F4AaABAg,@williampatrick2807,"Judi itu minus sum game, karena bandar ngambil persenan.  Contoh A judi 100 B judi 100  A menang dpt 180 Bandar 20 B dpt 0",1,0,2024-05-21T18:53:14Z,reply
UgyOidAZZCgklJN43-F4AaABAg.A1ZsW78syfjA3hxBjDA3Fr,UgyOidAZZCgklJN43-F4AaABAg,@williampatrick2807,​@greatitemsyt.,0,0,2024-05-21T18:53:50Z,reply
UgyOidAZZCgklJN43-F4AaABAg.A1ZsW78syfjA3iaIHK2aDv,UgyOidAZZCgklJN43-F4AaABAg,@Safar-dq4vc,@williampatrick2807 oh jika begitu persenan itu juga haram karena di dapat dari transaksi judi (qimar),0,0,2024-05-22T00:53:00Z,reply
UgyjnZFEcVxY_RX7DnJ4AaABAg,,@grahaentertaimend,"Eh ko Timothy Ronald kalau buat fidio seperti ini jngnlh setengah setengah ko,buat kek lebih lengkap dan detail ,soal fidio lu tu bgs buat gw,bhkn gw mw ketemu Ama lu ko Timothy Ronald di jakarta nth jakarta mana",0,1,2024-03-23T16:40:46Z,comment
UgyjnZFEcVxY_RX7DnJ4AaABAg.A1Kn3PjW0VXA3hxDrNOTVJ,UgyjnZFEcVxY_RX7DnJ4AaABAg,@williampatrick2807,Alam sutera,0,0,2024-05-21T18:54:08Z,reply
Ugx9INkElaHRNmoHhtF4AaABAg,,@OLENKchannelTV,Bang pliis tolong terangkan / bahas apa itu FIAT moneyy,0,1,2024-03-23T15:54:54Z,comment
Ugx9INkElaHRNmoHhtF4AaABAg.A1KhoWGpP_HA1Ki205CWHL,Ugx9INkElaHRNmoHhtF4AaABAg,@OLENKchannelTV,🙏🙏🙏,0,0,2024-03-23T15:56:53Z,reply
UgybU8zYPZljVrQWedF4AaABAg,,@lambangsutrisno1000,Ya memang betul.paparan nya,0,0,2024-03-23T05:01:37Z,comment
Ugx-57EHgzakhm2ekbl4AaABAg,,@theblues6889,Gua subrice dan like bang🎉,0,0,2024-03-21T17:35:35Z,comment
UgyxRybZsDtE9_UTuiN4AaABAg,,@achmad123asd7,Saham 99% gorengan termasuk blue chip .  Ggrm  tlkm  unvr  tins,0,0,2024-03-21T10:54:34Z,comment
UgyhxHKsP3C-q-K4C1x4AaABAg,,@achmad123asd7,Sy main saham 1 thn sebelum suharto turun . Heheeee bulan ini masih main saham 10 milyar,1,1,2024-03-21T10:52:38Z,comment
UgyhxHKsP3C-q-K4C1x4AaABAg.A1F0cu6WfU4A1vLv5TdTAC,UgyhxHKsP3C-q-K4C1x4AaABAg,@hanbun9432,Seharus nya sudah 100 M atau 1 T,0,0,2024-04-07T06:45:58Z,reply
Ugy8pUnsiBDhnmtN-cN4AaABAg,,@romantissaja7615,"Menurut saya Beli saham itu sama kayak beli tanah. Beli lah tanah yg ada surat2nya dan cari tanah yg prospek daerah tersebut akan maju. Sama kyk saham, cari saham perusahaan yg produk2 perusahaan tersebut sampai kapan pun diperlukan masyarakat",14,3,2024-03-19T14:32:46Z,comment
Ugy8pUnsiBDhnmtN-cN4AaABAg.A1AGEUhTD51AK9Px2lTsm1,Ugy8pUnsiBDhnmtN-cN4AaABAg,@joyofx,"Salah.  Masyarakat yang beli saham itu selalu punya bekal harapan bahwa dia bisa jual ke orang lain dengan harga lebih tinggi. Orang lain tsb juga punya harapan yg sama. Paham?  Ini seperti bola panas yang dipindah tangankan. Seperti MLM. Penghuni terakhir yang jadi tumbal. Paham?  Mau bilang apa?  Kok kamu samakan tanah , gile bener kau sesat.  Kalau tanah, gausah dijual juga untung karena lu nanem, bangun rumah, bikin usaha, tidur, ber4k semua bisa di situ. Kalau bisa dikubur juga bisa di situ.  Kalau saham? Dividen? Dividen? Dividen itu gak seberapa dibanding  biaya beli saham. Butuh rata rata 20 tahunan utk balik modal. Ya kalau selalu bagi dividen.  Asumsi bahwa selalu ada oranf yg beli itu dalam kenyataannya memang bisa jadi iya dengan arti bahwa ada calon tumbal bagholder.  Perusahaan itu tetap punya ending.  Belum soal potongan transaksi dari bursa dan APERD.   Mau ngomong apa?  Lu kalau pernah bertanya dlm hati "" Adakah rampok yang halal secara hukum negara?""  jawabannya ya pasar modal!  Ritel diperes , dijual ginjalnya demi bandar dan instansi  bursa.",2,0,2025-07-04T12:34:53Z,reply
Ugy8pUnsiBDhnmtN-cN4AaABAg.A1AGEUhTD51AKDRqiZS0Yv,Ugy8pUnsiBDhnmtN-cN4AaABAg,@Ghozaa_Lee,"@joyofx tidak salah sepenuhnya broo...Kalau dia hold saham setelah lihat performa company asetnya secara fisik semisal Mandiri,BCA,dll kemudian dia tahan sahamnya hanya ngarep deviden tiap tahun itu sudah cukup bagi dia melebihi imbal hasil deposito,obligasi...dia bukan trader memang pure investasi",0,0,2025-07-06T02:08:27Z,reply
Ugy8pUnsiBDhnmtN-cN4AaABAg.A1AGEUhTD51AKDWu56_8uA,Ugy8pUnsiBDhnmtN-cN4AaABAg,@joyofx,"​​​@Ghozaa_Leeterimakasih kamu orang bijak. Padahal saya ngajak gelut tapi kamu tetap kepala dingin.   Oke. Yang kamu bilang itu istilahnya adalah yield on cost 100%.  Realitanya, peluangnya sangat kecil. Butuh intuisi tajam atau keberuntungan ubtuk membeli saham dengan undervalue dan keyakinan bahwa emiten tsb akan rajin bagi dividen setidaknya 10 tahun kedepan(untuk BEP 10 tahun)  Itupun kalau yield nya 10%. Tapi kan jarang. Rata-rata 5%.. berarti BEP 20 tahun.  Itu kalau rajin bagi dividen.  Memang.. realitanya kita pasti panen dari capital gain juga.  Tp saya bicara dalam konteks zero sum juga. Ada yg untung, karna ada yg rugi (calon bagholder).  Beda sama tanah. Nasib pemegang tanah tidak ditentukan oleh timing, tapi keterampilan manajemen dan geografis.  Kamu benar, bahwa tidak sepenuhnya salah. Ada benarnya, tapi benarnya cuma 5%. Persis seperti nominal yield rata2.   Jadi mbandingin saham dengan tanah itu kadar kebenarannya 5%.   😂",0,0,2025-07-06T02:52:36Z,reply
UgxEGmGjrK25tEfqpI94AaABAg,,@bongsochanel2390,setelah beli saham apa yang harus dilakukan... Saham jangka panjang dan saham jangka pendek tu gimana?? Apa harus top up tiap bulan di saham yg kita beli...atau biarin aja gitu?...,0,0,2024-03-19T05:48:47Z,comment
